data_kind,size,n_ms_introsort, n_ms_quick_sort
almost sorted,5500,182708,439459
almost sorted,5600,187000,428917
almost sorted,5700,189208,433042
almost sorted,5800,197083,436375
almost sorted,5900,209500,456667
almost sorted,6000,223916,480250
almost sorted,6100,209167,449209
almost sorted,6200,188667,437250
almost sorted,6300,210042,505625
almost sorted,6400,233000,513958
almost sorted,6500,243834,489542
almost sorted,6600,228417,495708
almost sorted,6700,268625,515625
almost sorted,6800,267708,542583
almost sorted,6900,273375,538584
almost sorted,7000,253041,571541
almost sorted,7100,276959,545667
almost sorted,7200,260417,536709
almost sorted,7300,266167,579333
almost sorted,7400,270292,603292
almost sorted,7500,319458,593041
almost sorted,7600,276250,627792
almost sorted,7700,269250,596250
almost sorted,7800,248542,567834
almost sorted,7900,252667,594125
almost sorted,8000,276375,632167
almost sorted,8100,277500,674584
almost sorted,8200,289875,684292
almost sorted,8300,302084,679667
almost sorted,8400,280417,670750
almost sorted,8500,287875,644791
almost sorted,8600,337458,688958
almost sorted,8700,355375,665917
almost sorted,8800,317000,677959
almost sorted,8900,325916,688916
almost sorted,9000,357584,692750
almost sorted,9100,353500,699833
almost sorted,9200,300083,665458
almost sorted,9300,304917,663125
almost sorted,9400,302000,702417
almost sorted,9500,340666,755667
almost sorted,9600,363292,749000
almost sorted,9700,375750,755417
almost sorted,9800,354500,752500
almost sorted,9900,363417,762042
almost sorted,10000,363541,789333
almost sorted,10100,364333,780000
almost sorted,10200,393500,778459
almost sorted,10300,383291,814417
almost sorted,10400,387375,801958
almost sorted,10500,422709,819833
almost sorted,10600,405625,844917
almost sorted,10700,388500,834584
almost sorted,10800,415500,830333
almost sorted,10900,402167,840875
almost sorted,11000,418250,867084
almost sorted,11100,426750,859042
almost sorted,11200,415750,914875
almost sorted,11300,426375,873083
almost sorted,11400,428541,886291
almost sorted,11500,454667,892084
almost sorted,11600,430916,929792
almost sorted,11700,436625,912083
almost sorted,11800,439208,906333
almost sorted,11900,602583,927000
almost sorted,12000,478583,938541
almost sorted,12100,467459,952000
almost sorted,12200,462167,938167
almost sorted,12300,478792,937542
almost sorted,12400,477375,964625
almost sorted,12500,486750,954166
almost sorted,12600,482917,996292
almost sorted,12700,546458,970667
almost sorted,12800,513084,1005458
almost sorted,12900,500667,1026917
almost sorted,13000,540916,1009250
almost sorted,13100,543625,1019958
almost sorted,13200,506458,1026750
almost sorted,13300,524750,1039125
almost sorted,13400,530125,1026833
almost sorted,13500,544000,1045291
almost sorted,13600,535958,1065125
almost sorted,13700,543000,1088250
almost sorted,13800,565583,1061084
almost sorted,13900,534750,1159458
almost sorted,14000,574916,1138917
almost sorted,14100,582917,1097084
almost sorted,14200,513167,1038750
almost sorted,14300,503666,1133166
almost sorted,14400,545250,1159958
almost sorted,14500,617000,1149959
almost sorted,14600,551292,1201292
almost sorted,14700,586750,1186584
almost sorted,14800,590583,1186000
almost sorted,14900,593458,1214084
almost sorted,15000,516166,1161625
almost sorted,15100,583666,1215875
almost sorted,15200,548875,1253000
almost sorted,15300,601083,1257625
almost sorted,15400,639500,1220625
almost sorted,15500,642000,1278917
almost sorted,15600,621208,1279792
almost sorted,15700,585916,1168917
almost sorted,15800,668958,1278709
almost sorted,15900,608666,1345916
almost sorted,16000,612042,1290333
almost sorted,16100,642833,1282959
almost sorted,16200,660000,1404083
almost sorted,16300,550667,1268708
almost sorted,16400,598500,1196750
almost sorted,16500,696000,1378209
almost sorted,16600,651000,1370834
almost sorted,16700,584667,1306042
almost sorted,16800,741625,1320167
almost sorted,16900,787458,1412375
almost sorted,17000,646500,1487333
almost sorted,17100,633209,1380750
almost sorted,17200,684750,1361166
almost sorted,17300,649125,1356042
almost sorted,17400,655209,1413500
almost sorted,17500,732500,1418667
almost sorted,17600,689709,1424750
almost sorted,17700,649917,1394709
almost sorted,17800,676083,1419917
almost sorted,17900,649875,1409875
almost sorted,18000,660875,1414041
almost sorted,18100,665459,1429167
almost sorted,18200,662458,1456042
almost sorted,18300,668541,1457750
almost sorted,18400,760333,1447083
almost sorted,18500,729542,1516208
almost sorted,18600,721625,1461125
almost sorted,18700,729125,1467000
almost sorted,18800,745583,1516083
almost sorted,18900,735334,1480458
almost sorted,19000,743459,1504375
almost sorted,19100,755916,1518333
almost sorted,19200,755667,1570458
almost sorted,19300,750459,1547792
almost sorted,19400,774791,1530958
almost sorted,19500,795667,1574375
almost sorted,19600,790375,1557875
almost sorted,19700,779791,1547500
almost sorted,19800,784084,1567625
almost sorted,19900,787459,1574834
almost sorted,20000,768083,1622208
almost sorted,20100,779416,1579833
almost sorted,20200,785708,1665708
almost sorted,20300,825417,1638792
almost sorted,20400,801541,1695833
almost sorted,20500,898500,1643709
almost sorted,20600,857833,1675750
almost sorted,20700,899584,1722750
almost sorted,20800,953875,1690834
almost sorted,20900,897541,1614333
almost sorted,21000,799875,1748542
almost sorted,21100,813916,1843583
almost sorted,21200,781667,1821250
almost sorted,21300,774541,1785708
almost sorted,21400,873209,1766125
almost sorted,21500,970625,1824334
almost sorted,21600,881500,1819500
almost sorted,21700,849125,1854875
almost sorted,21800,883708,1852625
almost sorted,21900,891375,1838833
almost sorted,22000,776083,1800416
almost sorted,22100,919083,1902250
almost sorted,22200,909125,1860333
almost sorted,22300,915792,1876083
almost sorted,22400,951500,1840042
almost sorted,22500,941667,1846667
almost sorted,22600,993042,1886542
almost sorted,22700,914333,1834333
almost sorted,22800,929750,1861959
almost sorted,22900,969458,1949333
almost sorted,23000,924250,1841000
almost sorted,23100,945125,1845041
almost sorted,23200,923375,1869333
almost sorted,23300,1041708,1884875
almost sorted,23400,941292,1853792
almost sorted,23500,946167,1930875
almost sorted,23600,940417,1956542
almost sorted,23700,933417,1906167
almost sorted,23800,950583,1897708
almost sorted,23900,965000,1952333
almost sorted,24000,955500,1917583
almost sorted,24100,988916,1926375
almost sorted,24200,959500,1944334
almost sorted,24300,1000542,1968042
almost sorted,24400,995917,1962875
almost sorted,24500,1004375,2002333
almost sorted,24600,1002292,1959584
almost sorted,24700,1011417,1968375
almost sorted,24800,983333,1989167
almost sorted,24900,1008417,1986167
almost sorted,25000,1005000,1993833
almost sorted,25100,984291,2020583
almost sorted,25200,1054000,2001833
almost sorted,25300,1025292,2179084
almost sorted,25400,1055125,2119750
almost sorted,25500,1021042,2188125
almost sorted,25600,1101333,2136458
almost sorted,25700,1149167,2147875
almost sorted,25800,1105792,2240292
almost sorted,25900,1052959,2225542
almost sorted,26000,893959,2229708
almost sorted,26100,1029917,2167334
almost sorted,26200,1013000,1979458
almost sorted,26300,1092000,2201375
almost sorted,26400,1098875,2174042
almost sorted,26500,1119208,2268292
almost sorted,26600,1118417,2286333
almost sorted,26700,1114125,2156333
almost sorted,26800,1069833,2280333
almost sorted,26900,1113042,2251959
almost sorted,27000,1216667,2261125
almost sorted,27100,1108834,2190042
almost sorted,27200,1125375,2314250
almost sorted,27300,1162084,2339417
almost sorted,27400,1165500,2229834
almost sorted,27500,1171250,2299042
almost sorted,27600,1115167,2246958
almost sorted,27700,1150833,2265958
almost sorted,27800,1184291,2270875
almost sorted,27900,1177042,2263625
almost sorted,28000,1206667,2273625
almost sorted,28100,1225917,2320666
almost sorted,28200,1134083,2257958
almost sorted,28300,1173458,2261542
almost sorted,28400,1151959,2306958
almost sorted,28500,1166667,2344500
almost sorted,28600,1146375,2374125
almost sorted,28700,1150709,2306542
almost sorted,28800,1182041,2300000
almost sorted,28900,1163333,2388875
almost sorted,29000,1181875,2326417
almost sorted,29100,1217625,2364083
almost sorted,29200,1287083,2368167
almost sorted,29300,1195583,2355041
almost sorted,29400,1370167,2420125
almost sorted,29500,1312333,2455542
almost sorted,29600,1036250,2350042
almost sorted,29700,1160583,2526750
almost sorted,29800,1226958,2349375
almost sorted,29900,1152500,2471167
almost sorted,30000,1295000,2535500
almost sorted,30100,1288125,2503583
almost sorted,30200,1274209,2555167
almost sorted,30300,1286542,2489292
almost sorted,30400,1276209,2549875
almost sorted,30500,1295542,2422667
almost sorted,30600,1283709,2605917
almost sorted,30700,1365750,2628541
almost sorted,30800,1393416,2491958
almost sorted,30900,1298292,2622792
almost sorted,31000,1351959,2615584
almost sorted,31100,1348791,2619125
almost sorted,31200,1335167,2589875
almost sorted,31300,1256292,2656125
almost sorted,31400,1294792,2542833
almost sorted,31500,1460042,2556042
almost sorted,31600,1322500,2567541
almost sorted,31700,1344542,2581166
almost sorted,31800,1323584,2599958
almost sorted,31900,1367959,2587708
almost sorted,32000,1292167,2716625
almost sorted,32100,1319750,2675584
almost sorted,32200,1417500,2637583
almost sorted,32300,1327750,2720625
almost sorted,32400,1405458,2632125
almost sorted,32500,1330292,2613667
almost sorted,32600,1350708,2652167
almost sorted,32700,1349375,2721583
almost sorted,32800,1337709,2654333
almost sorted,32900,1353500,2760167
almost sorted,33000,1435750,2794375
almost sorted,33100,1335083,2727416
almost sorted,33200,1296833,2777042
almost sorted,33300,1364167,2639625
almost sorted,33400,1414917,2817083
almost sorted,33500,1381667,2852458
almost sorted,33600,1303084,2739750
almost sorted,33700,1400875,2810459
almost sorted,33800,1375791,2802125
almost sorted,33900,1276334,2875959
almost sorted,34000,1561875,2836958
almost sorted,34100,1539667,2847000
almost sorted,34200,1453125,2919750
almost sorted,34300,1520250,2920791
almost sorted,34400,1368250,2900083
almost sorted,34500,1598000,2859500
almost sorted,34600,1500042,2808458
almost sorted,34700,1403041,2860417
almost sorted,34800,1452416,2821583
almost sorted,34900,1527375,2842208
almost sorted,35000,1401125,2833209
almost sorted,35100,1450667,2827541
almost sorted,35200,1430500,2912416
almost sorted,35300,1541708,2871791
almost sorted,35400,1504708,2864542
almost sorted,35500,1524250,2876542
almost sorted,35600,1539042,2916042
almost sorted,35700,1535541,2920541
almost sorted,35800,1459334,2930834
almost sorted,35900,1454250,2883542
almost sorted,36000,1519500,2925125
almost sorted,36100,1537209,3054500
almost sorted,36200,1670292,3050625
almost sorted,36300,1647666,2869125
almost sorted,36400,1408917,3096292
almost sorted,36500,1408041,3073959
almost sorted,36600,1508875,3119416
almost sorted,36700,1394625,3174500
almost sorted,36800,1619625,3148000
almost sorted,36900,1516083,3195709
almost sorted,37000,1529250,3169083
almost sorted,37100,1349750,3119792
almost sorted,37200,1745042,3171625
almost sorted,37300,1660750,3239542
almost sorted,37400,1668458,3335375
almost sorted,37500,1722500,3292459
almost sorted,37600,1575958,3117750
almost sorted,37700,1458125,3044625
almost sorted,37800,1608375,3095250
almost sorted,37900,1689667,3135000
almost sorted,38000,1594292,3148375
almost sorted,38100,1551167,3175834
almost sorted,38200,1621459,3158542
almost sorted,38300,1589750,3206625
almost sorted,38400,1653792,3116458
almost sorted,38500,1724583,3119125
almost sorted,38600,1612125,3158750
almost sorted,38700,1708083,3136583
almost sorted,38800,1634625,3190083
almost sorted,38900,1697250,3266792
almost sorted,39000,1583583,3120458
almost sorted,39100,1820958,3088625
almost sorted,39200,1497666,3303750
almost sorted,39300,1725500,3289458
almost sorted,39400,1455583,3445167
almost sorted,39500,1590792,3452000
almost sorted,39600,1636584,3339250
almost sorted,39700,1755584,3344333
almost sorted,39800,1437083,3399584
almost sorted,39900,1755208,3356083
almost sorted,40000,1533958,3430917
almost sorted,40100,1618917,3348166
almost sorted,40200,1766417,3462459
almost sorted,40300,1833917,3392166
almost sorted,40400,1731000,3308708
almost sorted,40500,1777083,3324708
almost sorted,40600,1694875,3313584
almost sorted,40700,1703333,3323083
almost sorted,40800,1721875,3359416
almost sorted,40900,1855750,3381042
almost sorted,41000,1719250,3411458
almost sorted,41100,1775209,3377417
almost sorted,41200,1815166,3399666
almost sorted,41300,1770417,3400500
almost sorted,41400,1753583,3359333
almost sorted,41500,1848083,3397000
almost sorted,41600,1825625,3449792
almost sorted,41700,1802500,3526708
almost sorted,41800,1851250,3575833
almost sorted,41900,1767916,3619125
almost sorted,42000,1798667,3597583
almost sorted,42100,1798625,3461500
almost sorted,42200,1758875,3556958
almost sorted,42300,1646208,3572708
almost sorted,42400,1800458,3659292
almost sorted,42500,1867917,3670167
almost sorted,42600,1702833,3584166
almost sorted,42700,1762208,3622875
almost sorted,42800,1839792,3714042
almost sorted,42900,1835875,3688750
almost sorted,43000,1878625,3680291
almost sorted,43100,1834333,3634542
almost sorted,43200,1862042,3556500
almost sorted,43300,1854875,3605083
almost sorted,43400,1849750,3599416
almost sorted,43500,1828375,3614833
almost sorted,43600,1833834,3595000
almost sorted,43700,1946667,3550500
almost sorted,43800,1900583,3699333
almost sorted,43900,1900250,3739958
almost sorted,44000,1918417,3606667
almost sorted,44100,1946875,3619500
almost sorted,44200,1992542,3633125
almost sorted,44300,1873291,3874791
almost sorted,44400,2010958,3808916
almost sorted,44500,1910959,3853583
almost sorted,44600,1923125,3784834
almost sorted,44700,1972708,3796833
almost sorted,44800,2011625,3937333
almost sorted,44900,2051667,3851250
almost sorted,45000,1894083,3848083
almost sorted,45100,1793459,3808834
almost sorted,45200,1664125,3729125
almost sorted,45300,1985416,3809958
almost sorted,45400,1777917,3889958
almost sorted,45500,1741625,3825500
almost sorted,45600,2055208,3780000
almost sorted,45700,1941875,3778291
almost sorted,45800,1991667,3833542
almost sorted,45900,1931875,3775709
almost sorted,46000,1974125,3782125
almost sorted,46100,1947875,3844750
almost sorted,46200,2055541,3822167
almost sorted,46300,2035459,3826459
almost sorted,46400,1982916,3904292
almost sorted,46500,2026000,3828666
almost sorted,46600,2049000,3846250
almost sorted,46700,2104042,3848667
almost sorted,46800,2138375,3966458
almost sorted,46900,2144542,3957417
almost sorted,47000,2086917,3995834
almost sorted,47100,2018708,3952084
almost sorted,47200,2099875,3929666
almost sorted,47300,2103375,3943417
almost sorted,47400,1879125,4064584
almost sorted,47500,1889292,4037625
almost sorted,47600,2086292,4091834
almost sorted,47700,2202875,4226833
almost sorted,47800,2135542,4058667
almost sorted,47900,2077042,3957542
almost sorted,48000,2024750,3936417
almost sorted,48100,2088666,3920958
almost sorted,48200,2098500,3918250
almost sorted,48300,2236125,3968083
almost sorted,48400,2077958,4013208
almost sorted,48500,2132750,4080667
almost sorted,48600,2104083,4071208
almost sorted,48700,2191708,3976959
almost sorted,48800,2088208,3998750
almost sorted,48900,2086250,4032334
almost sorted,49000,2167417,4175833
almost sorted,49100,2154834,4001041
almost sorted,49200,1953541,4154042
almost sorted,49300,2277375,4260000
almost sorted,49400,2287125,4201959
almost sorted,49500,2181584,4080375
almost sorted,49600,2207167,4298750
almost sorted,49700,2161875,4248125
almost sorted,49800,2227250,4169750
almost sorted,49900,2257375,4458583
almost sorted,50000,2195625,4481291
almost sorted,50100,2241917,4518667
almost sorted,50200,2201875,4429833
almost sorted,50300,2156167,4466916
almost sorted,50400,2107167,4487292
almost sorted,50500,2212375,4518375
almost sorted,50600,2203625,4434375
almost sorted,50700,2177958,4492875
almost sorted,50800,2270417,4496708
almost sorted,50900,2206666,4456125
almost sorted,51000,2237125,4481000
almost sorted,51100,2294458,4466000
almost sorted,51200,2350250,4717542
almost sorted,51300,2189875,4599875
almost sorted,51400,2379416,4648750
almost sorted,51500,2254541,4625458
almost sorted,51600,2521167,4726916
almost sorted,51700,2244958,4681541
almost sorted,51800,2180292,4491333
almost sorted,51900,2176209,4421542
almost sorted,52000,2004917,4185333
almost sorted,52100,2081625,4413791
almost sorted,52200,2316625,4398250
almost sorted,52300,2199584,4401250
almost sorted,52400,2465083,4349375
almost sorted,52500,2231625,4323833
almost sorted,52600,2300583,4378375
almost sorted,52700,2291416,4485167
almost sorted,52800,2416042,4427250
almost sorted,52900,2277333,4392666
almost sorted,53000,2420125,4362750
almost sorted,53100,2225875,4392375
almost sorted,53200,2275583,4463625
almost sorted,53300,2350667,4562709
almost sorted,53400,2391333,4539250
almost sorted,53500,2438917,4529833
almost sorted,53600,2320042,4780083
almost sorted,53700,2545583,4655500
almost sorted,53800,2377375,4641125
almost sorted,53900,2187125,4545292
almost sorted,54000,2499125,4616292
almost sorted,54100,2353917,4596125
almost sorted,54200,2427333,4536458
almost sorted,54300,2264292,4633583
almost sorted,54400,2436041,4610583
almost sorted,54500,2384458,4558042
almost sorted,54600,2385500,4531167
almost sorted,54700,2398209,4541584
almost sorted,54800,2479709,4542500
almost sorted,54900,2511542,4719583
almost sorted,55000,2354833,4679000
almost sorted,55100,2327250,4521875
almost sorted,55200,2376084,4613459
almost sorted,55300,2398958,4813292
almost sorted,55400,2500459,4745291
almost sorted,55500,2213458,4873584
almost sorted,55600,2247875,4721125
almost sorted,55700,2532584,4886500
almost sorted,55800,2286167,4677708
almost sorted,55900,2280584,4795792
almost sorted,56000,2215625,4650625
almost sorted,56100,2523417,4704125
almost sorted,56200,2529583,4798209
almost sorted,56300,2432125,4709708
almost sorted,56400,2450167,4731834
almost sorted,56500,2494958,4640333
almost sorted,56600,2410750,4691041
almost sorted,56700,2560875,4729167
almost sorted,56800,2542625,4719209
almost sorted,56900,2436500,4731000
almost sorted,57000,2504084,4736584
almost sorted,57100,2463625,4712917
almost sorted,57200,2542084,4743917
almost sorted,57300,2687875,4942625
almost sorted,57400,2520875,4981416
almost sorted,57500,2635958,4932166
almost sorted,57600,2628083,4890083
almost sorted,57700,2495708,5028041
almost sorted,57800,2593625,5305416
almost sorted,57900,2520667,5217000
almost sorted,58000,2744000,5309959
almost sorted,58100,2721958,5226292
almost sorted,58200,2281583,4869833
almost sorted,58300,2530042,4897084
almost sorted,58400,2640917,4821625
almost sorted,58500,2562292,4902792
almost sorted,58600,2629125,4843292
almost sorted,58700,2556292,4919750
almost sorted,58800,2606250,4854292
almost sorted,58900,2548958,4874541
almost sorted,59000,2605875,4933667
almost sorted,59100,2717334,4902583
almost sorted,59200,2653583,5027916
almost sorted,59300,2679334,5016959
almost sorted,59400,2804500,5050833
almost sorted,59500,2726417,5153167
almost sorted,59600,2427542,5389542
almost sorted,59700,2590958,5090541
almost sorted,59800,2774625,5161375
almost sorted,59900,2793125,5039375
almost sorted,60000,2809500,5027458
almost sorted,60100,2698500,5037000
almost sorted,60200,2642458,5055666
almost sorted,60300,2643417,4984792
almost sorted,60400,2807000,5047084
almost sorted,60500,2641250,5049333
almost sorted,60600,2627417,5041750
almost sorted,60700,2699250,5094334
almost sorted,60800,2787500,5056375
almost sorted,60900,2715875,5071541
almost sorted,61000,2739084,5082500
almost sorted,61100,2738250,5195666
almost sorted,61200,2838750,5137667
almost sorted,61300,2765916,5359500
almost sorted,61400,2700125,5344541
almost sorted,61500,2825958,5336167
almost sorted,61600,2742250,5197083
almost sorted,61700,2578375,5204167
almost sorted,61800,2768416,5196083
almost sorted,61900,2522375,5250375
almost sorted,62000,2940334,5188334
almost sorted,62100,2620792,5238084
almost sorted,62200,2850292,5176833
almost sorted,62300,2733833,5161000
almost sorted,62400,2799208,5187458
almost sorted,62500,2829250,5176625
almost sorted,62600,2837750,5208334
almost sorted,62700,2833000,5271959
almost sorted,62800,2737208,5190666
almost sorted,62900,2760041,5439166
almost sorted,63000,2906334,5428500
almost sorted,63100,2696375,5524833
almost sorted,63200,2834584,5417000
almost sorted,63300,2926250,5361625
almost sorted,63400,2632500,5342375
almost sorted,63500,2716417,5373125
almost sorted,63600,2881250,5536000
almost sorted,63700,2913750,5452250
almost sorted,63800,3063125,5340958
almost sorted,63900,2779375,5417959
almost sorted,64000,2967375,5368542
almost sorted,64100,2986625,5332625
almost sorted,64200,3007167,5372042
almost sorted,64300,2771875,5372333
almost sorted,64400,2786875,5383459
almost sorted,64500,2756792,5378375
almost sorted,64600,2971125,5554083
almost sorted,64700,2938750,5495959
almost sorted,64800,3313209,5550000
almost sorted,64900,2507042,5563208
almost sorted,65000,2919000,5631666
almost sorted,65100,3083584,5574125
almost sorted,65200,2786500,5532625
almost sorted,65300,2666375,5603833
almost sorted,65400,2975917,5638667
almost sorted,65500,2804042,5468750
almost sorted,65600,2935167,5503417
almost sorted,65700,3015208,5488041
almost sorted,65800,2874875,5495625
almost sorted,65900,2913291,5542833
almost sorted,66000,3015667,5466500
almost sorted,66100,3116166,5558583
almost sorted,66200,3025083,5497917
almost sorted,66300,2940250,5717000
almost sorted,66400,2946542,5837458
almost sorted,66500,2730834,5603584
almost sorted,66600,2718583,5660292
almost sorted,66700,2739000,5658208
almost sorted,66800,2963208,5751041
almost sorted,66900,2922250,5852042
almost sorted,67000,3166667,5685042
almost sorted,67100,2883958,5560709
almost sorted,67200,3005334,5550042
almost sorted,67300,2971583,5611750
almost sorted,67400,2965166,5634166
almost sorted,67500,2951875,5626750
almost sorted,67600,2882500,5726417
almost sorted,67700,3085250,5637500
almost sorted,67800,3039708,5662791
almost sorted,67900,3024167,5704625
almost sorted,68000,3024834,5813584
almost sorted,68100,3075916,5795625
almost sorted,68200,3200542,5871833
almost sorted,68300,3111958,5804333
almost sorted,68400,3090292,6275917
almost sorted,68500,3034917,6037834
almost sorted,68600,3184292,5832334
almost sorted,68700,2816000,5693917
almost sorted,68800,3133375,5792334
almost sorted,68900,3029750,5702250
almost sorted,69000,3129625,5751125
almost sorted,69100,3076916,5731792
almost sorted,69200,3024250,5822375
almost sorted,69300,3020375,5768458
almost sorted,69400,3082041,5808458
almost sorted,69500,3141666,5947666
almost sorted,69600,3106334,5907583
almost sorted,69700,3249541,5986041
almost sorted,69800,2719958,6049084
almost sorted,69900,3169084,6022542
almost sorted,70000,3368625,6101875
almost sorted,70100,3200250,5944500
almost sorted,70200,3255292,6088250
almost sorted,70300,3106666,5932458
almost sorted,70400,3197000,6061250
almost sorted,70500,3076167,5957875
almost sorted,70600,3148792,5979625
almost sorted,70700,3148708,5956791
almost sorted,70800,3153667,5973667
almost sorted,70900,3184334,5899708
almost sorted,71000,3114167,6027875
almost sorted,71100,3286250,6207416
almost sorted,71200,3341375,6077000
almost sorted,71300,3087708,6201834
almost sorted,71400,3447125,6132667
almost sorted,71500,3191709,6156084
almost sorted,71600,3196834,6088417
almost sorted,71700,3233042,6139958
almost sorted,71800,3256834,6162250
almost sorted,71900,3178834,6017125
almost sorted,72000,3164333,6066500
almost sorted,72100,3233208,5960667
almost sorted,72200,3211250,6074583
almost sorted,72300,3295750,6108167
almost sorted,72400,3282958,6081875
almost sorted,72500,3247250,6130500
almost sorted,72600,3217541,6276541
almost sorted,72700,3321917,6212917
almost sorted,72800,3498583,6223667
almost sorted,72900,3113333,6181083
almost sorted,73000,3397041,6309000
almost sorted,73100,2895375,6270084
almost sorted,73200,3352542,6292375
almost sorted,73300,3301459,6275500
almost sorted,73400,3343375,6175333
almost sorted,73500,3290417,6163542
almost sorted,73600,3290333,6194000
almost sorted,73700,3358209,6269042
almost sorted,73800,3417666,6149542
almost sorted,73900,3286042,6198583
almost sorted,74000,3286250,6208833
almost sorted,74100,3305292,6438458
almost sorted,74200,3354500,6379500
almost sorted,74300,3502750,6397917
almost sorted,74400,3397500,6319000
almost sorted,74500,3300792,6314792
almost sorted,74600,3061417,6504084
almost sorted,74700,3081625,6375167
almost sorted,74800,3002750,6305250
almost sorted,74900,2971291,6397416
almost sorted,75000,3306584,6262083
almost sorted,75100,3322667,6235667
almost sorted,75200,3409333,6466958
almost sorted,75300,3382292,6375334
almost sorted,75400,3453334,6300875
almost sorted,75500,3397833,6509250
almost sorted,75600,3534875,6571083
almost sorted,75700,3432542,6486042
almost sorted,75800,3481167,6669833
almost sorted,75900,3030625,6592667
almost sorted,76000,3413416,6610791
almost sorted,76100,3592459,6593667
almost sorted,76200,3634083,6576833
almost sorted,76300,3390125,6397250
almost sorted,76400,3342250,6408250
almost sorted,76500,3461542,6411167
almost sorted,76600,3663000,6402042
almost sorted,76700,3402833,6394708
almost sorted,76800,3345708,6434625
almost sorted,76900,3477459,6498167
almost sorted,77000,3486833,6648417
almost sorted,77100,3575875,6577083
almost sorted,77200,3547708,6682625
almost sorted,77300,3394334,6717208
almost sorted,77400,3511167,6643083
almost sorted,77500,3202167,6705250
almost sorted,77600,3772000,6707542
almost sorted,77700,3189875,6731250
almost sorted,77800,3457833,6621375
almost sorted,77900,3385834,6591209
almost sorted,78000,3449875,6647959
almost sorted,78100,3526125,6643875
almost sorted,78200,3473000,6575208
almost sorted,78300,3583875,6599542
almost sorted,78400,3599209,6930542
almost sorted,78500,3723083,6839625
almost sorted,78600,3170041,6822708
almost sorted,78700,3241375,6776458
almost sorted,78800,3194166,6800375
almost sorted,78900,3629875,6790958
almost sorted,79000,3597125,6796000
almost sorted,79100,3559167,6663625
almost sorted,79200,3548917,6573042
almost sorted,79300,3463208,6710083
almost sorted,79400,3604875,6635709
almost sorted,79500,3815958,6697708
almost sorted,79600,3770166,6699375
almost sorted,79700,3304208,6688000
almost sorted,79800,3600417,6893875
almost sorted,79900,3336875,6823958
almost sorted,80000,3730167,6958083
almost sorted,80100,3186667,6899417
almost sorted,80200,3603333,7016208
almost sorted,80300,3696708,6957958
almost sorted,80400,3606416,7044541
almost sorted,80500,3536958,6858292
almost sorted,80600,3653292,6837375
almost sorted,80700,3816334,6742292
almost sorted,80800,3543541,6875583
almost sorted,80900,3593500,6882958
almost sorted,81000,3608958,6878416
almost sorted,81100,3588625,6833875
almost sorted,81200,3633500,7071292
almost sorted,81300,3444500,6974833
almost sorted,81400,3725541,7060042
almost sorted,81500,3696083,6987041
almost sorted,81600,3478667,7038625
almost sorted,81700,3668208,7070958
almost sorted,81800,3738667,7078458
almost sorted,81900,3567916,6873541
almost sorted,82000,3792792,6971625
almost sorted,82100,3612208,6983750
almost sorted,82200,3882375,6907125
almost sorted,82300,3594625,7018417
almost sorted,82400,3715625,7083333
almost sorted,82500,3800916,7115083
almost sorted,82600,3906917,7319541
almost sorted,82700,3871583,7257000
almost sorted,82800,3737625,7248916
almost sorted,82900,4009084,7214666
almost sorted,83000,3755125,7106917
almost sorted,83100,4001875,7280166
almost sorted,83200,3672167,7017834
almost sorted,83300,3672834,7042917
almost sorted,83400,3681500,7095708
almost sorted,83500,3902667,7020625
almost sorted,83600,3701166,6912209
almost sorted,83700,3382625,7100000
almost sorted,83800,3763208,7354250
almost sorted,83900,4037000,7229834
almost sorted,84000,3820667,7227042
almost sorted,84100,3764583,7371250
almost sorted,84200,3920042,7420459
almost sorted,84300,3430375,7309791
almost sorted,84400,3842500,7376959
almost sorted,84500,3749459,7118334
almost sorted,84600,3763000,7111958
almost sorted,84700,3731959,7203417
almost sorted,84800,4023000,7162875
almost sorted,84900,3860333,7186750
almost sorted,85000,3745125,7155959
almost sorted,85100,3884500,7404709
almost sorted,85200,3975666,7394000
almost sorted,85300,3816833,7444000
almost sorted,85400,4131000,7338291
almost sorted,85500,4054833,7471375
almost sorted,85600,3886125,7354458
almost sorted,85700,3950333,7421833
almost sorted,85800,3745958,7289875
almost sorted,85900,3888125,7248333
almost sorted,86000,3868875,7254375
almost sorted,86100,3927333,7249375
almost sorted,86200,3806334,7272958
almost sorted,86300,3793000,7272917
almost sorted,86400,4133708,7455291
almost sorted,86500,3940959,7435875
almost sorted,86600,3896958,7525167
almost sorted,86700,3905959,7511500
almost sorted,86800,3934041,7545333
almost sorted,86900,3405875,7564209
almost sorted,87000,4069875,7286833
almost sorted,87100,3540458,7313333
almost sorted,87200,3981416,7507208
almost sorted,87300,4169792,7579250
almost sorted,87400,4008542,7504708
almost sorted,87500,4024375,7447292
almost sorted,87600,4029750,7441541
almost sorted,87700,3842750,7642500
almost sorted,87800,3465916,7684167
almost sorted,87900,4086083,7512833
almost sorted,88000,3925458,7643041
almost sorted,88100,3644666,7699208
almost sorted,88200,4174667,7558208
almost sorted,88300,4002416,7447208
almost sorted,88400,4176083,7553291
almost sorted,88500,4019625,7484375
almost sorted,88600,3993416,7568041
almost sorted,88700,4100833,7793334
almost sorted,88800,3957666,7525166
almost sorted,88900,3982208,7596542
almost sorted,89000,4104625,7771250
almost sorted,89100,4180583,7763125
