func,change,data_kind,size,n_ms
merge,0,sorted,56800,5519875
merge,0,sorted,56800,5380208
merge,0,almost sorted,56800,6608333
merge,0,almost sorted,56800,6515083
merge,0,almost sorted,56800,6771792
merge,0,random,56900,10113666
merge,0,random,56900,10137583
merge,0,random,56900,10106875
merge,0,sorted,56900,5640167
merge,0,sorted,56900,5401792
merge,0,sorted,56900,5415333
merge,0,almost sorted,56900,6660833
merge,0,almost sorted,56900,6716791
merge,0,almost sorted,56900,6535750
merge,0,random,57000,10313792
merge,0,random,57000,10143292
merge,0,random,57000,10136583
merge,0,sorted,57000,5506792
merge,0,sorted,57000,5461875
merge,0,sorted,57000,5455792
merge,0,almost sorted,57000,6697875
merge,0,almost sorted,57000,6540958
merge,0,almost sorted,57000,7079917
merge,0,random,57100,10171250
merge,0,random,57100,10143875
merge,0,random,57100,10141000
merge,0,sorted,57100,5715959
merge,0,sorted,57100,5424709
merge,0,sorted,57100,5433333
merge,0,almost sorted,57100,6682875
merge,0,almost sorted,57100,6759959
merge,0,almost sorted,57100,6551666
merge,0,random,57200,10182916
merge,0,random,57200,10185167
merge,0,random,57200,10360334
merge,0,sorted,57200,5928541
merge,0,sorted,57200,5726083
merge,0,sorted,57200,5598291
merge,0,almost sorted,57200,6706292
merge,0,almost sorted,57200,6588708
merge,0,almost sorted,57200,6579584
merge,0,random,57300,10189667
merge,0,random,57300,10163166
merge,0,random,57300,10530125
merge,0,sorted,57300,5599834
merge,0,sorted,57300,5575542
merge,0,sorted,57300,6574417
merge,0,almost sorted,57300,7292750
merge,0,almost sorted,57300,7588083
merge,0,almost sorted,57300,6585166
merge,0,random,57400,10032708
merge,0,random,57400,10173208
merge,0,random,57400,10042000
merge,0,sorted,57400,5820542
merge,0,sorted,57400,5595375
merge,0,sorted,57400,5629625
merge,0,almost sorted,57400,7010916
merge,0,almost sorted,57400,7131791
merge,0,almost sorted,57400,6783792
merge,0,random,57500,10565541
merge,0,random,57500,10385875
merge,0,random,57500,10207791
merge,0,sorted,57500,5661083
merge,0,sorted,57500,5603333
merge,0,sorted,57500,6243917
merge,0,almost sorted,57500,6764833
merge,0,almost sorted,57500,6550625
merge,0,almost sorted,57500,6836167
merge,0,random,57600,10247208
merge,0,random,57600,10252334
merge,0,random,57600,10228167
merge,0,sorted,57600,5615250
merge,0,sorted,57600,5606500
merge,0,sorted,57600,5499750
merge,0,almost sorted,57600,6776500
merge,0,almost sorted,57600,6575708
merge,0,almost sorted,57600,6553417
merge,0,random,57700,10263666
merge,0,random,57700,10279375
merge,0,random,57700,10239542
merge,0,sorted,57700,5512000
merge,0,sorted,57700,5491833
merge,0,sorted,57700,5529416
merge,0,almost sorted,57700,6604167
merge,0,almost sorted,57700,6619875
merge,0,almost sorted,57700,6784541
merge,0,random,57800,10272917
merge,0,random,57800,10597833
merge,0,random,57800,10897084
merge,0,sorted,57800,5940542
merge,0,sorted,57800,6291041
merge,0,sorted,57800,5998083
merge,0,almost sorted,57800,7021834
merge,0,almost sorted,57800,6820709
merge,0,almost sorted,57800,6947417
merge,0,random,57900,10520083
merge,0,random,57900,10056500
merge,0,random,57900,10020417
merge,0,sorted,57900,5877000
merge,0,sorted,57900,5538750
merge,0,sorted,57900,5816958
merge,0,almost sorted,57900,7107125
merge,0,almost sorted,57900,6654666
merge,0,almost sorted,57900,6836708
merge,0,random,58000,10453375
merge,0,random,58000,10418584
merge,0,random,58000,10418125
merge,0,sorted,58000,5766209
merge,0,sorted,58000,5508791
merge,0,sorted,58000,5503334
merge,0,almost sorted,58000,6686334
merge,0,almost sorted,58000,7142459
merge,0,almost sorted,58000,7035000
merge,0,random,58100,11081458
merge,0,random,58100,11045500
merge,0,random,58100,10477459
merge,0,sorted,58100,5868042
merge,0,sorted,58100,5946041
merge,0,sorted,58100,5658500
merge,0,almost sorted,58100,6590667
merge,0,almost sorted,58100,6908708
merge,0,almost sorted,58100,7162750
merge,0,random,58200,10335375
merge,0,random,58200,10438333
merge,0,random,58200,10206458
merge,0,sorted,58200,5807292
merge,0,sorted,58200,5943750
merge,0,sorted,58200,5814250
merge,0,almost sorted,58200,6904500
merge,0,almost sorted,58200,7555083
merge,0,almost sorted,58200,6884583
merge,0,random,58300,10525291
merge,0,random,58300,10439750
merge,0,random,58300,10055375
merge,0,sorted,58300,5636917
merge,0,sorted,58300,5588375
merge,0,sorted,58300,5768125
merge,0,almost sorted,58300,6888834
merge,0,almost sorted,58300,7212542
merge,0,almost sorted,58300,7201375
merge,0,random,58400,10261125
merge,0,random,58400,10424250
merge,0,random,58400,11013125
merge,0,sorted,58400,5580375
merge,0,sorted,58400,5582083
merge,0,sorted,58400,5872667
merge,0,almost sorted,58400,6919166
merge,0,almost sorted,58400,6692750
merge,0,almost sorted,58400,7135833
merge,0,random,58500,10806917
merge,0,random,58500,10706625
merge,0,random,58500,10110250
merge,0,sorted,58500,5845041
merge,0,sorted,58500,5870458
merge,0,sorted,58500,5896209
merge,0,almost sorted,58500,6954416
merge,0,almost sorted,58500,7044041
merge,0,almost sorted,58500,6789292
merge,0,random,58600,10440792
merge,0,random,58600,10415042
merge,0,random,58600,10865000
merge,0,sorted,58600,5690000
merge,0,sorted,58600,5752000
merge,0,sorted,58600,5883084
merge,0,almost sorted,58600,6731500
merge,0,almost sorted,58600,6719708
merge,0,almost sorted,58600,6701708
merge,0,random,58700,10489042
merge,0,random,58700,10257458
merge,0,random,58700,10575875
merge,0,sorted,58700,5614833
merge,0,sorted,58700,5840625
merge,0,sorted,58700,5833375
merge,0,almost sorted,58700,6960166
merge,0,almost sorted,58700,6863709
merge,0,almost sorted,58700,7267333
merge,0,random,58800,10568416
merge,0,random,58800,10456458
merge,0,random,58800,10440375
merge,0,sorted,58800,5649083
merge,0,sorted,58800,5652375
merge,0,sorted,58800,5621417
merge,0,almost sorted,58800,6979500
merge,0,almost sorted,58800,7169292
merge,0,almost sorted,58800,7154958
merge,0,random,58900,10765375
merge,0,random,58900,10615708
merge,0,random,58900,10679875
merge,0,sorted,58900,5674209
merge,0,sorted,58900,5632709
merge,0,sorted,58900,5704083
merge,0,almost sorted,58900,6950333
merge,0,almost sorted,58900,6766416
merge,0,almost sorted,58900,7085250
merge,0,random,59000,10619584
merge,0,random,59000,10749708
merge,0,random,59000,10329042
merge,0,sorted,59000,5659417
merge,0,sorted,59000,6060791
merge,0,sorted,59000,5768959
merge,0,almost sorted,59000,7116041
merge,0,almost sorted,59000,7131542
merge,0,almost sorted,59000,7086750
merge,0,random,59100,11079042
merge,0,random,59100,10451584
merge,0,random,59100,10228542
merge,0,sorted,59100,5926583
merge,0,sorted,59100,6288334
merge,0,sorted,59100,6285583
merge,0,almost sorted,59100,7035125
merge,0,almost sorted,59100,7131125
merge,0,almost sorted,59100,6912667
merge,0,random,59200,10310459
merge,0,random,59200,10305000
merge,0,random,59200,10678291
merge,0,sorted,59200,5963833
merge,0,sorted,59200,5838750
merge,0,sorted,59200,5729250
merge,0,almost sorted,59200,7146250
merge,0,almost sorted,59200,6874917
merge,0,almost sorted,59200,6954250
merge,0,random,59300,10712791
merge,0,random,59300,10483208
merge,0,random,59300,10418666
merge,0,sorted,59300,5740750
merge,0,sorted,59300,5867625
merge,0,sorted,59300,5832542
merge,0,almost sorted,59300,6928875
merge,0,almost sorted,59300,7224125
merge,0,almost sorted,59300,7229750
merge,0,random,59400,10436792
merge,0,random,59400,10409375
merge,0,random,59400,10302166
merge,0,sorted,59400,5668625
merge,0,sorted,59400,5798041
merge,0,sorted,59400,6114542
merge,0,almost sorted,59400,6929000
merge,0,almost sorted,59400,7081791
merge,0,almost sorted,59400,7098500
merge,0,random,59500,10754291
merge,0,random,59500,10649500
merge,0,random,59500,10420083
merge,0,sorted,59500,5715792
merge,0,sorted,59500,5968959
merge,0,sorted,59500,6106875
merge,0,almost sorted,59500,7076875
merge,0,almost sorted,59500,6829792
merge,0,almost sorted,59500,7082417
merge,0,random,59600,10743625
merge,0,random,59600,10570125
merge,0,random,59600,10553709
merge,0,sorted,59600,6070750
merge,0,sorted,59600,5972541
merge,0,sorted,59600,5790542
merge,0,almost sorted,59600,7399083
merge,0,almost sorted,59600,7274459
merge,0,almost sorted,59600,6866375
merge,0,random,59700,10950500
merge,0,random,59700,10852042
merge,0,random,59700,10821917
merge,0,sorted,59700,5859416
merge,0,sorted,59700,5754583
merge,0,sorted,59700,5843375
merge,0,almost sorted,59700,7059292
merge,0,almost sorted,59700,7224416
merge,0,almost sorted,59700,7117458
merge,0,random,59800,10750375
merge,0,random,59800,10667375
merge,0,random,59800,10757125
merge,0,sorted,59800,5951083
merge,0,sorted,59800,5862625
merge,0,sorted,59800,6001042
merge,0,almost sorted,59800,6875792
merge,0,almost sorted,59800,7422041
merge,0,almost sorted,59800,7072333
merge,0,random,59900,10747875
merge,0,random,59900,10787583
merge,0,random,59900,10724041
merge,0,sorted,59900,5877417
merge,0,sorted,59900,5860667
merge,0,sorted,59900,5858583
merge,0,almost sorted,59900,6921750
merge,0,almost sorted,59900,7174583
merge,0,almost sorted,59900,6929833
merge,0,random,60000,10742166
merge,0,random,60000,10758958
merge,0,random,60000,10772583
merge,0,sorted,60000,5763792
merge,0,sorted,60000,5778292
merge,0,sorted,60000,6163791
merge,0,almost sorted,60000,7154541
merge,0,almost sorted,60000,6966458
merge,0,almost sorted,60000,7099000
merge,0,random,60100,10781416
merge,0,random,60100,10754917
merge,0,random,60100,10732625
merge,0,sorted,60100,6181917
merge,0,sorted,60100,6067709
merge,0,sorted,60100,6073750
merge,0,almost sorted,60100,7480042
merge,0,almost sorted,60100,6897708
merge,0,almost sorted,60100,6933667
merge,0,random,60200,10888875
merge,0,random,60200,10872458
merge,0,random,60200,11008292
merge,0,sorted,60200,6287834
merge,0,sorted,60200,6054750
merge,0,sorted,60200,5967125
merge,0,almost sorted,60200,7896625
merge,0,almost sorted,60200,10779209
merge,0,almost sorted,60200,7524792
merge,0,random,60300,11225625
merge,0,random,60300,10720000
merge,0,random,60300,10688792
merge,0,sorted,60300,6212959
merge,0,sorted,60300,6144041
merge,0,sorted,60300,6167542
merge,0,almost sorted,60300,7696792
merge,0,almost sorted,60300,7430458
merge,0,almost sorted,60300,6941208
merge,0,random,60400,10852000
merge,0,random,60400,10830125
merge,0,random,60400,10467000
merge,0,sorted,60400,5773500
merge,0,sorted,60400,5761834
merge,0,sorted,60400,5857583
merge,0,almost sorted,60400,7009541
merge,0,almost sorted,60400,7435250
merge,0,almost sorted,60400,7251125
merge,0,random,60500,10808833
merge,0,random,60500,10845875
merge,0,random,60500,10815458
merge,0,sorted,60500,5945875
merge,0,sorted,60500,5970250
merge,0,sorted,60500,6103708
merge,0,almost sorted,60500,7248584
merge,0,almost sorted,60500,7043209
merge,0,almost sorted,60500,7274000
merge,0,random,60600,10837292
merge,0,random,60600,10828375
merge,0,random,60600,10865709
merge,0,sorted,60600,5931167
merge,0,sorted,60600,5857958
merge,0,sorted,60600,6009000
merge,0,almost sorted,60600,7096166
merge,0,almost sorted,60600,7280542
merge,0,almost sorted,60600,7072750
merge,0,random,60700,10877833
merge,0,random,60700,10882125
merge,0,random,60700,10880708
merge,0,sorted,60700,5982375
merge,0,sorted,60700,5828958
merge,0,sorted,60700,5918250
merge,0,almost sorted,60700,7455875
merge,0,almost sorted,60700,7229834
merge,0,almost sorted,60700,7318875
merge,0,random,60800,10897375
merge,0,random,60800,10871708
merge,0,random,60800,10830083
merge,0,sorted,60800,5832916
merge,0,sorted,60800,5847125
merge,0,sorted,60800,5831958
merge,0,almost sorted,60800,7177625
merge,0,almost sorted,60800,7382750
merge,0,almost sorted,60800,7258584
merge,0,random,60900,10875833
merge,0,random,60900,10923541
merge,0,random,60900,10936417
merge,0,sorted,60900,5991208
merge,0,sorted,60900,5931959
merge,0,sorted,60900,6149250
merge,0,almost sorted,60900,7459625
merge,0,almost sorted,60900,7207000
merge,0,almost sorted,60900,7230125
merge,0,random,61000,10951584
merge,0,random,61000,10916416
merge,0,random,61000,11121125
merge,0,sorted,61000,6309500
merge,0,sorted,61000,6154375
merge,0,sorted,61000,6009875
merge,0,almost sorted,61000,7390083
merge,0,almost sorted,61000,7043792
merge,0,almost sorted,61000,7145667
merge,0,random,61100,10947166
merge,0,random,61100,10939084
merge,0,random,61100,10950583
merge,0,sorted,61100,6442167
merge,0,sorted,61100,6012667
merge,0,sorted,61100,5909542
merge,0,almost sorted,61100,7275334
merge,0,almost sorted,61100,7193041
merge,0,almost sorted,61100,7315666
merge,0,random,61200,10924916
merge,0,random,61200,11116125
merge,0,random,61200,11040083
merge,0,sorted,61200,5882292
merge,0,sorted,61200,5897625
merge,0,sorted,61200,6200542
merge,0,almost sorted,61200,7556500
merge,0,almost sorted,61200,7181041
merge,0,almost sorted,61200,7245333
merge,0,random,61300,11061250
merge,0,random,61300,10953750
merge,0,random,61300,10923625
merge,0,sorted,61300,5900000
merge,0,sorted,61300,5915917
merge,0,sorted,61300,6176959
merge,0,almost sorted,61300,7087708
merge,0,almost sorted,61300,7274916
merge,0,almost sorted,61300,7057416
merge,0,random,61400,11085334
merge,0,random,61400,11045167
merge,0,random,61400,11132334
merge,0,sorted,61400,6082209
merge,0,sorted,61400,5924584
merge,0,sorted,61400,5934375
merge,0,almost sorted,61400,7175542
merge,0,almost sorted,61400,7315625
merge,0,almost sorted,61400,7083667
merge,0,random,61500,11096417
merge,0,random,61500,11116416
merge,0,random,61500,11067167
merge,0,sorted,61500,5951709
merge,0,sorted,61500,5944292
merge,0,sorted,61500,5900583
merge,0,almost sorted,61500,7099250
merge,0,almost sorted,61500,7213334
merge,0,almost sorted,61500,7244125
merge,0,random,61600,11082125
merge,0,random,61600,11047917
merge,0,random,61600,10994125
merge,0,sorted,61600,5912917
merge,0,sorted,61600,5911416
merge,0,sorted,61600,6455125
merge,0,almost sorted,61600,7861625
merge,0,almost sorted,61600,7177375
merge,0,almost sorted,61600,7369208
merge,0,random,61700,11180708
merge,0,random,61700,11194708
merge,0,random,61700,11134583
merge,0,sorted,61700,6504833
merge,0,sorted,61700,5936042
merge,0,sorted,61700,6244416
merge,0,almost sorted,61700,7603750
merge,0,almost sorted,61700,7407000
merge,0,almost sorted,61700,7156208
merge,0,random,61800,11173792
merge,0,random,61800,11059000
merge,0,random,61800,11150542
merge,0,sorted,61800,6349041
merge,0,sorted,61800,6265459
merge,0,sorted,61800,6330334
merge,0,almost sorted,61800,7296417
merge,0,almost sorted,61800,7887167
merge,0,almost sorted,61800,7222250
merge,0,random,61900,11308917
merge,0,random,61900,11154125
merge,0,random,61900,10955292
merge,0,sorted,61900,6071708
merge,0,sorted,61900,6022041
merge,0,sorted,61900,5983958
merge,0,almost sorted,61900,7528208
merge,0,almost sorted,61900,7393958
merge,0,almost sorted,61900,7620709
merge,0,random,62000,11238833
merge,0,random,62000,11135333
merge,0,random,62000,11119500
merge,0,sorted,62000,5948083
merge,0,sorted,62000,5966875
merge,0,sorted,62000,6044750
merge,0,almost sorted,62000,7276791
merge,0,almost sorted,62000,7630125
merge,0,almost sorted,62000,7621000
merge,0,random,62100,11315666
merge,0,random,62100,11129125
merge,0,random,62100,11149000
merge,0,sorted,62100,5968541
merge,0,sorted,62100,5939916
merge,0,sorted,62100,6271750
merge,0,almost sorted,62100,7187584
merge,0,almost sorted,62100,7154500
merge,0,almost sorted,62100,7168625
merge,0,random,62200,11230250
merge,0,random,62200,11246834
merge,0,random,62200,11159584
merge,0,sorted,62200,6345167
merge,0,sorted,62200,6279709
merge,0,sorted,62200,6297625
merge,0,almost sorted,62200,7584458
merge,0,almost sorted,62200,7218875
merge,0,almost sorted,62200,7379458
merge,0,random,62300,11310750
merge,0,random,62300,11356333
merge,0,random,62300,11142292
merge,0,sorted,62300,6073916
merge,0,sorted,62300,6088625
merge,0,sorted,62300,6219417
merge,0,almost sorted,62300,7441417
merge,0,almost sorted,62300,7527125
merge,0,almost sorted,62300,7402250
merge,0,random,62400,10911542
merge,0,random,62400,10990167
merge,0,random,62400,11024500
merge,0,sorted,62400,6119875
merge,0,sorted,62400,6127750
merge,0,sorted,62400,6303959
merge,0,almost sorted,62400,7453416
merge,0,almost sorted,62400,7400125
merge,0,almost sorted,62400,7237417
merge,0,random,62500,11400625
merge,0,random,62500,11485125
merge,0,random,62500,11584791
merge,0,sorted,62500,6384375
merge,0,sorted,62500,6219000
merge,0,sorted,62500,6322875
merge,0,almost sorted,62500,7504625
merge,0,almost sorted,62500,7474709
merge,0,almost sorted,62500,7526459
merge,0,random,62600,11169416
merge,0,random,62600,11656750
merge,0,random,62600,10951416
merge,0,sorted,62600,6295958
merge,0,sorted,62600,6101375
merge,0,sorted,62600,6002417
merge,0,almost sorted,62600,7448875
merge,0,almost sorted,62600,7219917
merge,0,almost sorted,62600,7769958
merge,0,random,62700,11252958
merge,0,random,62700,11279500
merge,0,random,62700,11311084
merge,0,sorted,62700,6241000
merge,0,sorted,62700,6407458
merge,0,sorted,62700,6078083
merge,0,almost sorted,62700,7597583
merge,0,almost sorted,62700,7330375
merge,0,almost sorted,62700,7656708
merge,0,random,62800,11505916
merge,0,random,62800,11552833
merge,0,random,62800,11376666
merge,0,sorted,62800,6218542
merge,0,sorted,62800,6529084
merge,0,sorted,62800,8379959
merge,0,almost sorted,62800,10468208
merge,0,almost sorted,62800,8137292
merge,0,almost sorted,62800,7828625
merge,0,random,62900,12753709
merge,0,random,62900,11808166
merge,0,random,62900,12273458
merge,0,sorted,62900,6674417
merge,0,sorted,62900,6361667
merge,0,sorted,62900,6471958
merge,0,almost sorted,62900,8001583
merge,0,almost sorted,62900,7738917
merge,0,almost sorted,62900,7477042
merge,0,random,63000,11272334
merge,0,random,63000,11307125
merge,0,random,63000,11282375
merge,0,sorted,63000,6220041
merge,0,sorted,63000,6413417
merge,0,sorted,63000,6177750
merge,0,almost sorted,63000,7506666
merge,0,almost sorted,63000,7470042
merge,0,almost sorted,63000,7239875
merge,0,random,63100,11288000
merge,0,random,63100,11397542
merge,0,random,63100,11307166
merge,0,sorted,63100,6616875
merge,0,sorted,63100,6512625
merge,0,sorted,63100,6032541
merge,0,almost sorted,63100,7267708
merge,0,almost sorted,63100,7451916
merge,0,almost sorted,63100,7283417
merge,0,random,63200,11541583
merge,0,random,63200,11321125
merge,0,random,63200,11320083
merge,0,sorted,63200,6060917
merge,0,sorted,63200,6048458
merge,0,sorted,63200,6089083
merge,0,almost sorted,63200,7948334
merge,0,almost sorted,63200,7513875
merge,0,almost sorted,63200,7664250
merge,0,random,63300,11303584
merge,0,random,63300,11330667
merge,0,random,63300,11324125
merge,0,sorted,63300,6073000
merge,0,sorted,63300,6077041
merge,0,sorted,63300,6377458
merge,0,almost sorted,63300,7798083
merge,0,almost sorted,63300,7281459
merge,0,almost sorted,63300,7471750
merge,0,random,63400,11346917
merge,0,random,63400,11403708
merge,0,random,63400,11355125
merge,0,sorted,63400,6216833
merge,0,sorted,63400,6616709
merge,0,sorted,63400,6388500
merge,0,almost sorted,63400,7557041
merge,0,almost sorted,63400,7867500
merge,0,almost sorted,63400,7814625
merge,0,random,63500,11406917
merge,0,random,63500,11380709
merge,0,random,63500,11314500
merge,0,sorted,63500,6396375
merge,0,sorted,63500,6413375
merge,0,sorted,63500,6388792
merge,0,almost sorted,63500,8101458
merge,0,almost sorted,63500,8055250
merge,0,almost sorted,63500,7571750
merge,0,random,63600,11585291
merge,0,random,63600,11030708
merge,0,random,63600,11053333
merge,0,sorted,63600,6105541
merge,0,sorted,63600,6320084
merge,0,sorted,63600,6150417
merge,0,almost sorted,63600,7394833
merge,0,almost sorted,63600,7475583
merge,0,almost sorted,63600,7424542
merge,0,random,63700,11391791
merge,0,random,63700,11408875
merge,0,random,63700,11410292
merge,0,sorted,63700,6436625
merge,0,sorted,63700,6145667
merge,0,sorted,63700,6104042
merge,0,almost sorted,63700,7396917
merge,0,almost sorted,63700,7771708
merge,0,almost sorted,63700,7359958
merge,0,random,63800,11450250
merge,0,random,63800,11197833
merge,0,random,63800,11135375
merge,0,sorted,63800,6096291
merge,0,sorted,63800,6112542
merge,0,sorted,63800,6097416
merge,0,almost sorted,63800,7603541
merge,0,almost sorted,63800,7564292
merge,0,almost sorted,63800,7553000
merge,0,random,63900,11437750
merge,0,random,63900,11528042
merge,0,random,63900,11490625
merge,0,sorted,63900,6260500
merge,0,sorted,63900,6277500
merge,0,sorted,63900,6247834
merge,0,almost sorted,63900,7830875
merge,0,almost sorted,63900,7576500
merge,0,almost sorted,63900,7857667
merge,0,random,64000,11479250
merge,0,random,64000,11470875
merge,0,random,64000,11179833
merge,0,sorted,64000,6299083
merge,0,sorted,64000,6282250
merge,0,sorted,64000,6125375
merge,0,almost sorted,64000,7418916
merge,0,almost sorted,64000,7374167
merge,0,almost sorted,64000,7355375
merge,0,random,64100,11497333
merge,0,random,64100,11477000
merge,0,random,64100,11498084
merge,0,sorted,64100,6384917
merge,0,sorted,64100,6119958
merge,0,sorted,64100,6122250
merge,0,almost sorted,64100,7830125
merge,0,almost sorted,64100,7432209
merge,0,almost sorted,64100,7841125
merge,0,random,64200,11498458
merge,0,random,64200,11510041
merge,0,random,64200,11518417
merge,0,sorted,64200,6287417
merge,0,sorted,64200,6440000
merge,0,sorted,64200,6389084
merge,0,almost sorted,64200,7433125
merge,0,almost sorted,64200,7859792
merge,0,almost sorted,64200,8131416
merge,0,random,64300,11763000
merge,0,random,64300,11476083
merge,0,random,64300,11191834
merge,0,sorted,64300,6629458
merge,0,sorted,64300,5863292
merge,0,sorted,64300,6568125
merge,0,almost sorted,64300,7814959
merge,0,almost sorted,64300,7493875
merge,0,almost sorted,64300,7400083
merge,0,random,64400,11852417
merge,0,random,64400,11753334
merge,0,random,64400,11697166
merge,0,sorted,64400,6180666
merge,0,sorted,64400,6315416
merge,0,sorted,64400,6164625
merge,0,almost sorted,64400,7524542
merge,0,almost sorted,64400,7402875
merge,0,almost sorted,64400,7380958
merge,0,random,64500,11546542
merge,0,random,64500,11637083
merge,0,random,64500,11573458
merge,0,sorted,64500,6179416
merge,0,sorted,64500,6153875
merge,0,sorted,64500,6159291
merge,0,almost sorted,64500,7626417
merge,0,almost sorted,64500,7663500
merge,0,almost sorted,64500,7416000
merge,0,random,64600,11538084
merge,0,random,64600,11573125
merge,0,random,64600,11542542
merge,0,sorted,64600,6202042
merge,0,sorted,64600,6195125
merge,0,sorted,64600,6192958
merge,0,almost sorted,64600,7438542
merge,0,almost sorted,64600,7613750
merge,0,almost sorted,64600,7698834
merge,0,random,64700,11576000
merge,0,random,64700,11507542
merge,0,random,64700,11527333
merge,0,sorted,64700,5924417
merge,0,sorted,64700,6200458
merge,0,sorted,64700,6191167
merge,0,almost sorted,64700,7704500
merge,0,almost sorted,64700,7424916
merge,0,almost sorted,64700,7706042
merge,0,random,64800,11720000
merge,0,random,64800,11622667
merge,0,random,64800,11602834
merge,0,sorted,64800,6211667
merge,0,sorted,64800,6210875
merge,0,sorted,64800,6208375
merge,0,almost sorted,64800,7800792
merge,0,almost sorted,64800,7458292
merge,0,almost sorted,64800,7485834
merge,0,random,64900,11630417
merge,0,random,64900,11616584
merge,0,random,64900,11264417
merge,0,sorted,64900,6238000
merge,0,sorted,64900,6207750
merge,0,sorted,64900,6218375
merge,0,almost sorted,64900,7581417
merge,0,almost sorted,64900,7974208
merge,0,almost sorted,64900,7727791
merge,0,random,65000,11623084
merge,0,random,65000,11660166
merge,0,random,65000,11628500
merge,0,sorted,65000,6265167
merge,0,sorted,65000,6213375
merge,0,sorted,65000,6220417
merge,0,almost sorted,65000,7653417
merge,0,almost sorted,65000,7489084
merge,0,almost sorted,65000,7490083
merge,0,random,65100,11670875
merge,0,random,65100,11824791
merge,0,random,65100,11699334
merge,0,sorted,65100,6248166
merge,0,sorted,65100,6225291
merge,0,sorted,65100,6237500
merge,0,almost sorted,65100,7958208
merge,0,almost sorted,65100,7781625
merge,0,almost sorted,65100,7712583
merge,0,random,65200,11674167
merge,0,random,65200,11687875
merge,0,random,65200,11655292
merge,0,sorted,65200,6374834
merge,0,sorted,65200,6385167
merge,0,sorted,65200,6396167
merge,0,almost sorted,65200,7525625
merge,0,almost sorted,65200,7947292
merge,0,almost sorted,65200,7691792
merge,0,random,65300,11685833
merge,0,random,65300,11371917
merge,0,random,65300,12139167
merge,0,sorted,65300,6256500
merge,0,sorted,65300,7719083
merge,0,sorted,65300,6282041
merge,0,almost sorted,65300,7774000
merge,0,almost sorted,65300,7606334
merge,0,almost sorted,65300,7535667
merge,0,random,65400,11761833
merge,0,random,65400,11730500
merge,0,random,65400,11738500
merge,0,sorted,65400,6421541
merge,0,sorted,65400,6442042
merge,0,sorted,65400,6319542
merge,0,almost sorted,65400,7763458
merge,0,almost sorted,65400,7721667
merge,0,almost sorted,65400,7780208
merge,0,random,65500,11729041
merge,0,random,65500,11748417
merge,0,random,65500,11752125
merge,0,sorted,65500,6305917
merge,0,sorted,65500,6298500
merge,0,sorted,65500,6296208
merge,0,almost sorted,65500,7727917
merge,0,almost sorted,65500,7816000
merge,0,almost sorted,65500,7898375
merge,0,random,65600,11744417
merge,0,random,65600,11796291
merge,0,random,65600,11791792
merge,0,sorted,65600,6686041
merge,0,sorted,65600,6690042
merge,0,sorted,65600,6484083
merge,0,almost sorted,65600,8090916
merge,0,almost sorted,65600,7806167
merge,0,almost sorted,65600,7990333
merge,0,random,65700,11782708
merge,0,random,65700,11803750
merge,0,random,65700,11769000
merge,0,sorted,65700,6488833
merge,0,sorted,65700,6617375
merge,0,sorted,65700,6332167
merge,0,almost sorted,65700,8020792
merge,0,almost sorted,65700,7983542
merge,0,almost sorted,65700,7831000
merge,0,random,65800,11806042
merge,0,random,65800,11811750
merge,0,random,65800,11807042
merge,0,sorted,65800,6327625
merge,0,sorted,65800,6356334
merge,0,sorted,65800,6288958
merge,0,almost sorted,65800,7568334
merge,0,almost sorted,65800,7968000
merge,0,almost sorted,65800,7795666
merge,0,random,65900,11869834
merge,0,random,65900,11795625
merge,0,random,65900,11798709
merge,0,sorted,65900,6493958
merge,0,sorted,65900,6320333
merge,0,sorted,65900,6319750
merge,0,almost sorted,65900,8118084
merge,0,almost sorted,65900,7797541
merge,0,almost sorted,65900,7858792
merge,0,random,66000,11960875
merge,0,random,66000,11881458
merge,0,random,66000,11812167
merge,0,sorted,66000,6290792
merge,0,sorted,66000,6305167
merge,0,sorted,66000,6298250
merge,0,almost sorted,66000,7779166
merge,0,almost sorted,66000,7563167
merge,0,almost sorted,66000,7675417
merge,0,random,66100,11852791
merge,0,random,66100,11541084
merge,0,random,66100,11763458
merge,0,sorted,66100,6467375
merge,0,sorted,66100,6316292
merge,0,sorted,66100,6325500
merge,0,almost sorted,66100,7602750
merge,0,almost sorted,66100,8423000
merge,0,almost sorted,66100,7635792
merge,0,random,66200,11880833
merge,0,random,66200,11913875
merge,0,random,66200,11890708
merge,0,sorted,66200,6466625
merge,0,sorted,66200,6354209
merge,0,sorted,66200,6339541
merge,0,almost sorted,66200,7916250
merge,0,almost sorted,66200,7632291
merge,0,almost sorted,66200,7810250
merge,0,random,66300,11898750
merge,0,random,66300,11920666
merge,0,random,66300,12288666
merge,0,sorted,66300,6728666
merge,0,sorted,66300,6399459
merge,0,sorted,66300,6387375
merge,0,almost sorted,66300,7716959
merge,0,almost sorted,66300,7617958
merge,0,almost sorted,66300,7892542
merge,0,random,66400,11911417
merge,0,random,66400,11885750
merge,0,random,66400,11886000
merge,0,sorted,66400,6372958
merge,0,sorted,66400,6392500
merge,0,sorted,66400,6351500
merge,0,almost sorted,66400,8368875
merge,0,almost sorted,66400,7631250
merge,0,almost sorted,66400,7742750
merge,0,random,66500,12021708
merge,0,random,66500,11921334
merge,0,random,66500,11902584
merge,0,sorted,66500,6932208
merge,0,sorted,66500,6897625
